"","id","expl.name","expl.val","pred.name","pred.val"
"61",2,"Bio18",23.4242424242424,"keteleeria_allData_RUN11_MAXNET",0.00430234838832115
"62",2,"Bio18",23.4242424242424,"keteleeria_allData_RUN8_MAXNET",0.00612391728547339
"63",2,"Bio18",23.4242424242424,"keteleeria_allData_RUN3_MAXNET",0.0027489100316118
"64",2,"Bio18",23.4242424242424,"keteleeria_allData_RUN14_MAXNET",0.00331131811644537
"65",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN16_MAXNET",0.00354882898010945
"66",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN6_MAXNET",0.00743703114213159
"67",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN29_MAXNET",0.00437533702065373
"68",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN27_MAXNET",0.00554958075828685
"69",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN22_MAXNET",0.00578894832633243
"70",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN1_MAXNET",0.0048974678986504
"71",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN23_MAXNET",0.00919234152683403
"72",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN25_MAXNET",0.00351139724379504
"73",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN17_MAXNET",0.00448408611454621
"74",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN28_MAXNET",0.0052607984951984
"75",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN21_MAXNET",0.00453900421448834
"76",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN4_MAXNET",0.00586071488420338
"77",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN13_MAXNET",0.00647181053219319
"78",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN19_MAXNET",0.00599829266659971
"79",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN24_MAXNET",0.00465583665248277
"80",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN7_MAXNET",0.00277999716130294
"81",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN5_MAXNET",0.00606468842824787
"82",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN20_MAXNET",0.00472572170680558
"83",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN32_MAXNET",0.00601142551006385
"84",3,"Bio18",46.8484848484849,"keteleeria_allData_RUN18_MAXNET",0.00453720084854833
