"","full.name","PA","run","algo","expl.var","rand","var.imp"
"55","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",6,0
"56","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",6,0.023925
"57","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",6,0
"58","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",6,0.00552200000000003
"59","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",6,0.000882999999999967
"60","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio15",6,0.00183800000000001
"61","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",7,0.567671
"62","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",7,0.136248
"63","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",7,0.00972700000000004
"64","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",7,0.000901000000000041
"65","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",7,9.09999999999522e-05
"66","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",7,0.019133
"67","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",7,0
"68","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio4",7,0.00659900000000002
"69","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio8",7,0.00074200000000002
"70","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio15",7,0.00336499999999995
"71","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio18",8,0.516709
"72","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio6",8,0.132441
"73","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio3",8,0.009992
"74","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio13",8,0.00103600000000004
"75","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio2",8,4.30000000000152e-05
"76","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio5",8,0.020891
"77","keteleeria_allData_RUN1_MAXNET","allData","RUN1","MAXNET","Bio12",8,0
