"expl.name","expl.val","avg_pred_val","std_dev_pred_val"
"Bio3",16.9981984610509,0.495709368900987,0.018314624637251
"Bio3",17.7388016286522,0.494334332291166,0.0176684890088235
"Bio3",18.4794047962536,0.492959121336488,0.0170296337131186
"Bio3",19.2200079638549,0.491583776150179,0.0163990198817096
"Bio3",19.9606111314562,0.490208336894367,0.0157777404133268
"Bio3",20.7012142990575,0.48883284377241,0.0151670409267907
"Bio3",21.4418174666588,0.487457337021211,0.0145683436908071
"Bio3",22.1824206342601,0.486081856903489,0.0139832745736025
"Bio3",22.9230238018614,0.484706443700052,0.0134136927776928
"Bio3",23.6636269694627,0.483331137702038,0.0128617226594795
"Bio3",24.404230137064,0.481955979203157,0.0123297861993952
"Bio3",25.1448333046653,0.480581008491921,0.0118206335941627
"Bio3",25.8854364722666,0.479206265843873,0.0113373679069219
"Bio3",26.6260396398679,0.47783179151382,0.0108834577116516
"Bio3",27.3666428074692,0.476457625728068,0.0104627293338926
"Bio3",28.1072459750705,0.475083808676675,0.0100793280366703
"Bio3",28.8478491426718,0.47371038050571,0.00973763619033924
"Bio3",29.5884523102731,0.472337381309539,0.00944213748260306
"Bio3",30.3290554778744,0.470964851123128,0.00919722127779435
"Bio3",31.0696586454758,0.469592829914383,0.00900693162895813
"Bio3",31.8102618130771,0.468221357576507,0.00887468078383151
"Bio3",32.5508649806784,0.466850473920408,0.00880296385277804
"Bio3",33.2914681482797,0.465480218667138,0.008793123011169
"Bio3",34.032071315881,0.464110631440378,0.00884520887040822
"Bio3",34.7726744834823,0.462741751758973,0.00895797004036076
"Bio3",35.5132776510836,0.461373619029516,0.00912897353781482
"Bio3",36.2538808186849,0.460006272538989,0.00935482923852297
"Bio3",36.9944839862862,0.458639751447466,0.00963147234206139
"Bio3",37.7350871538875,0.457274094780876,0.00995445436537765
"Bio3",38.4756903214888,0.455909341423835,0.010319203246763
"Bio3",39.2162934890901,0.454545530112549,0.0107212297126244
"Bio3",39.9568966566914,0.453182699427791,0.0111562731011221
"Bio3",40.6974998242927,0.451820887787956,0.0116203912583276
"Bio3",41.438102991894,0.450460133442196,0.0121100050635652
"Bio3",42.1787061594953,0.449100474463643,0.0126219097247411
"Bio3",42.9193093270967,0.447741948742716,0.013153263935168
"Bio3",43.659912494698,0.446384593980522,0.013701565782112
