"expl.var","var.imp"
"Bio12",8.00131239995302
"Bio13",0.985426082498753
"Bio18",3.69551245007685
"Bio19",1.46764864669545
"Bio2",1.95343559825546
"Bio3",7.25358952471439
"Bio4",30.8769042081901
"Bio5",16.0291656888798
"Bio6",187.36910119097
"Bio8",1.96521764235856
