"","full.name","merged.by.PA","merged.by.run","merged.by.algo","filtered.by","algo","expl.var","rand","var.imp"
"120","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio19",2,0.000492999999999966
"121","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio3",3,0.163652
"122","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio4",3,0.228944
"123","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio18",3,0.040113
"124","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio2",3,0.000597999999999987
"125","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio5",3,0.000317000000000012
"126","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio13",3,0.00196700000000005
"127","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio6",3,0.00226499999999996
"128","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio12",3,0.000507000000000035
"129","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio8",3,0.000642999999999949
"130","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio19",3,0.000495000000000023
"131","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio3",4,0.16207
"132","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio4",4,0.234161
"133","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio18",4,0.03712
"134","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio2",4,0.000624999999999987
"135","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio5",4,0.000310000000000032
"136","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio13",4,0.00186600000000003
"137","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio6",4,0.00225299999999995
"138","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio12",4,0.000514000000000014
"139","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio8",4,0.000623999999999958
"140","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio19",4,0.000496000000000052
"141","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio3",5,0.156934
"142","dacrycarpus_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","mergedData","mergedRun","mergedAlgo","TSS","EMwmean","Bio4",5,0.233959
