"","full.name","PA","run","algo","expl.var","rand","var.imp"
"59","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio8",6,0.00462899999999999
"60","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio19",6,0.00523399999999996
"61","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio3",7,0.069842
"62","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio4",7,0.064523
"63","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio18",7,0.00150300000000003
"64","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio2",7,0.00159200000000004
"65","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio5",7,0.00264299999999995
"66","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio13",7,0.00252200000000002
"67","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio6",7,0.035269
"68","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio12",7,0.00487000000000004
"69","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio8",7,0.004108
"70","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio19",7,0.00528099999999998
"71","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio3",8,0.069101
"72","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio4",8,0.0653
"73","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio18",8,0.00149900000000003
"74","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio2",8,0.00156299999999998
"75","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio5",8,0.00284799999999996
"76","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio13",8,0.00243199999999999
"77","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio6",8,0.035954
"78","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio12",8,0.00483599999999995
"79","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio8",8,0.00503799999999999
"80","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio19",8,0.005521
"81","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio3",9,0.067611
"82","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio4",9,0.063577
"83","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio18",9,0.00159100000000001
"84","dacrycarpus_allData_RUN1_RF","allData","RUN1","RF","Bio2",9,0.001641
