"expl.var","var.imp"
"Bio12",0.824897604155546
"Bio13",1.05766821916409
"Bio18",14.642187741106
"Bio19",0.551244423127799
"Bio2",2.61824114575355
"Bio3",115.352020904079
"Bio4",74.8416857682269
"Bio5",0.236573161719772
"Bio6",2.53377179202927
"Bio8",0.665462747882389
