"Longitude","Latitude","presence"
173.958333333333,-39.4583333333333,1
169.375,-46.625,1
170.708333333333,-42.9583333333333,1
169.958333333333,-43.4583333333333,1
169.375,-43.7083333333333,1
175.041666666667,-40.9583333333333,1
176.541666666667,-38.9583333333333,1
175.375,-39.375,1
176.791666666667,-39.4583333333333,1
173.875,-39.125,1
174.125,-39.2083333333333,1
172.875,-43.7916666666667,1
175.375,-38.5416666666667,1
174.875,-36.9583333333333,1
174.041666666667,-35.2916666666667,1
175.208333333333,-37.7916666666667,1
171.208333333333,-43.875,1
174.041666666667,-39.125,1
174.875,-41.125,1
174.958333333333,-39.7916666666667,1
172.458333333333,-43.625,1
175.708333333333,-38.9583333333333,1
172.958333333333,-40.7916666666667,1
170.375,-45.7916666666667,1
172.625,-43.625,1
174.041666666667,-39.0416666666667,1
173.875,-39.2083333333333,1
173.958333333333,-39.2083333333333,1
175.125,-41.2916666666667,1
175.625,-38.5416666666667,1
174.458333333333,-36.5416666666667,1
174.708333333333,-38.875,1
175.458333333333,-40.875,1
175.125,-38.0416666666667,1
175.708333333333,-40.875,1
170.708333333333,-43.0416666666667,1
167.375,-45.9583333333333,1
175.625,-38.625,1
174.958333333333,-36.7916666666667,1
169.041666666667,-43.875,1
170.208333333333,-45.875,1
171.208333333333,-42.375,1
175.708333333333,-38.875,1
167.541666666667,-45.625,1
169.791666666667,-46.375,1
170.291666666667,-43.2916666666667,1
170.958333333333,-42.7916666666667,1
168.375,-46.375,1
174.458333333333,-36.125,1
168.291666666667,-46.4583333333333,1
174.625,-38.7916666666667,1
168.458333333333,-46.2083333333333,1
175.125,-38.4583333333333,1
167.708333333333,-45.375,1
168.625,-46.125,1
108.541666666667,14.4583333333333,1
174.708333333333,-38.7083333333333,1
173.708333333333,-42.375,1
172.125,-41.2083333333333,1
176.458333333333,-38.0416666666667,1
174.708333333333,-38.625,1
174.625,-36.7083333333333,1
175.791666666667,-38.875,1
174.625,-36.7916666666667,1
169.291666666667,-43.9583333333333,1
174.541666666667,-36.875,1
175.625,-37.0416666666667,1
174.625,-38.7083333333333,1
174.041666666667,-41.375,1
176.875,-39.5416666666667,1
174.541666666667,-36.375,1
175.625,-41.125,1
172.625,-40.5416666666667,1
172.041666666667,-43.2916666666667,1
173.041666666667,-41.0416666666667,1
171.458333333333,-41.875,1
174.708333333333,-36.375,1
171.958333333333,-42.5416666666667,1
176.041666666667,-38.0416666666667,1
175.291666666667,-41.2916666666667,1
174.208333333333,-41.0416666666667,1
169.625,-43.625,1
175.708333333333,-39.625,1
175.791666666667,-39.7083333333333,1
174.708333333333,-35.9583333333333,1
171.208333333333,-42.7916666666667,1
175.791666666667,-37.2916666666667,1
168.791666666667,-46.0416666666667,1
108.875,18.7083333333333,1
169.291666666667,-45.9583333333333,1
173.791666666667,-42.125,1
175.125,-38.2916666666667,1
174.458333333333,-35.7916666666667,1
169.458333333333,-43.7083333333333,1
174.208333333333,-41.125,1
174.875,-38.5416666666667,1
172.541666666667,-43.625,1
174.958333333333,-37.125,1
170.541666666667,-45.7916666666667,1
172.708333333333,-40.5416666666667,1
176.375,-38.125,1
174.208333333333,-39.0416666666667,1
168.625,-43.9583333333333,1
171.208333333333,-42.5416666666667,1
173.791666666667,-35.2916666666667,1
173.791666666667,-35.875,1
170.458333333333,-45.875,1
175.375,-38.0416666666667,1
171.125,-44.2083333333333,1
175.208333333333,-40.625,1
168.375,-44.9583333333333,1
176.208333333333,-40.0416666666667,1
174.958333333333,-40.875,1
177.541666666667,-38.2916666666667,1
106.958333333333,-6.79166666666666,1
175.708333333333,-39.0416666666667,1
174.958333333333,-37.0416666666667,1
175.041666666667,-36.875,1
172.625,-43.7083333333333,1
175.541666666667,-36.2916666666667,1
173.041666666667,-40.9583333333333,1
174.791666666667,-36.875,1
174.791666666667,-36.4583333333333,1
167.708333333333,-45.4583333333333,1
176.208333333333,-38.125,1
108.291666666667,14.625,1
171.291666666667,-42.4583333333333,1
166.458333333333,-22.125,1
171.208333333333,-42.4583333333333,1
171.458333333333,-41.7916666666667,1
170.958333333333,-42.875,1
174.708333333333,-36.2916666666667,1
174.958333333333,-41.0416666666667,1
174.958333333333,-38.0416666666667,1
175.875,-37.7083333333333,1
172.125,-41.4583333333333,1
175.041666666667,-38.0416666666667,1
175.791666666667,-40.2916666666667,1
173.625,-35.625,1
171.125,-44.0416666666667,1
176.958333333333,-39.2916666666667,1
167.958333333333,-46.875,1
172.958333333333,-43.7916666666667,1
171.125,-42.7916666666667,1
172.791666666667,-43.875,1
175.791666666667,-38.5416666666667,1
173.958333333333,-41.4583333333333,1
173.958333333333,-41.375,1
168.458333333333,-45.875,1
168.291666666667,-45.9583333333333,1
171.458333333333,-41.9583333333333,1
171.458333333333,-42.7083333333333,1
176.291666666667,-38.2916666666667,1
173.541666666667,-41.2083333333333,1
175.041666666667,-37.4583333333333,1
173.791666666667,-42.2083333333333,1
173.541666666667,-41.2916666666667,1
173.708333333333,-41.125,1
173.041666666667,-41.2916666666667,1
167.791666666667,-45.2083333333333,1
108.458333333333,-6.875,1
171.541666666667,-42.875,1
173.791666666667,-35.0416666666667,1
175.041666666667,-36.7916666666667,1
176.458333333333,-40.4583333333333,1
168.791666666667,-46.5416666666667,1
168.375,-46.4583333333333,1
109.958333333333,-7.20833333333333,1
124.208333333333,-9.625,1
170.791666666667,-45.2083333333333,1
176.875,-39.7083333333333,1
172.708333333333,-43.375,1
175.541666666667,-37.2916666666667,1
175.625,-37.2916666666667,1
175.625,-37.375,1
172.625,-40.7083333333333,1
174.875,-37.0416666666667,1
175.458333333333,-38.0416666666667,1
177.875,-37.875,1
176.958333333333,-37.9583333333333,1
176.375,-37.7916666666667,1
175.625,-38.2083333333333,1
172.541666666667,-40.625,1
175.375,-37.875,1
174.958333333333,-38.2083333333333,1
176.708333333333,-38.625,1
174.958333333333,-38.125,1
175.291666666667,-38.0416666666667,1
175.125,-38.125,1
177.958333333333,-37.7916666666667,1
175.791666666667,-37.7916666666667,1
174.208333333333,-36.4583333333333,1
174.875,-38.0416666666667,1
175.791666666667,-37.375,1
174.375,-35.7916666666667,1
175.125,-38.2083333333333,1
169.625,-46.375,1
175.541666666667,-38.0416666666667,1
170.875,-42.875,1
174.125,-35.2916666666667,1
175.041666666667,-38.125,1
178.375,-37.625,1
177.958333333333,-37.875,1
174.375,-36.0416666666667,1
175.041666666667,-38.625,1
176.541666666667,-39.0416666666667,1
175.708333333333,-38.5416666666667,1
178.291666666667,-38.2083333333333,1
174.958333333333,-37.2916666666667,1
176.625,-38.7083333333333,1
173.958333333333,-39.125,1
176.875,-39.625,1
174.125,-39.125,1
175.125,-36.7916666666667,1
176.791666666667,-39.5416666666667,1
171.041666666667,-44.7083333333333,1
174.208333333333,-36.5416666666667,1
173.208333333333,-41.4583333333333,1
175.458333333333,-36.7916666666667,1
175.041666666667,-41.0416666666667,1
176.708333333333,-38.7083333333333,1
170.958333333333,-44.7083333333333,1
176.041666666667,-38.2083333333333,1
175.208333333333,-38.2083333333333,1
171.458333333333,-42.625,1
174.041666666667,-35.7083333333333,1
176.291666666667,-37.7916666666667,1
174.708333333333,-39.125,1
174.541666666667,-36.7083333333333,1
168.125,-44.625,1
171.791666666667,-41.7083333333333,1
174.541666666667,-35.625,1
176.375,-39.2083333333333,1
174.791666666667,-39.5416666666667,1
172.958333333333,-40.875,1
172.708333333333,-40.875,1
172.541666666667,-41.4583333333333,1
174.208333333333,-35.625,1
175.125,-40.7916666666667,1
172.291666666667,-41.7083333333333,1
177.208333333333,-38.2083333333333,1
175.458333333333,-38.7916666666667,1
176.041666666667,-40.5416666666667,1
175.958333333333,-37.5416666666667,1
177.708333333333,-38.625,1
175.208333333333,-39.125,1
177.375,-38.2916666666667,1
174.041666666667,-41.2083333333333,1
176.208333333333,-38.7916666666667,1
174.625,-36.375,1
175.625,-40.9583333333333,1
175.125,-37.875,1
175.125,-36.2083333333333,1
175.458333333333,-41.0416666666667,1
174.291666666667,-39.125,1
175.375,-38.7916666666667,1
174.625,-37.125,1
174.958333333333,-37.5416666666667,1
173.791666666667,-41.2083333333333,1
175.625,-38.7083333333333,1
170.458333333333,-45.7916666666667,1
172.125,-41.5416666666667,1
174.708333333333,-36.4583333333333,1
175.041666666667,-37.625,1
174.125,-39.2916666666667,1
174.875,-41.2083333333333,1
175.458333333333,-41.125,1
175.208333333333,-37.9583333333333,1
175.541666666667,-36.7083333333333,1
172.208333333333,-41.625,1
175.041666666667,-39.875,1
173.541666666667,-41.5416666666667,1
176.875,-39.2916666666667,1
171.625,-41.7916666666667,1
173.458333333333,-35.5416666666667,1
172.291666666667,-41.7916666666667,1
170.208333333333,-43.2083333333333,1
174.541666666667,-36.7916666666667,1
170.708333333333,-45.2083333333333,1
172.041666666667,-43.2083333333333,1
175.291666666667,-37.7083333333333,1
171.958333333333,-41.875,1
170.625,-45.875,1
175.375,-41.0416666666667,1
175.208333333333,-37.2083333333333,1
175.208333333333,-37.625,1
174.625,-36.625,1
176.541666666667,-37.875,1
175.541666666667,-37.7916666666667,1
175.625,-40.625,1
174.958333333333,-41.375,1
174.875,-37.7916666666667,1
175.458333333333,-36.2083333333333,1
175.625,-39.9583333333333,1
178.291666666667,-37.7083333333333,1
174.291666666667,-36.125,1
175.708333333333,-37.7083333333333,1
170.791666666667,-45.375,1
175.041666666667,-39.125,1
178.458333333333,-37.625,1
174.375,-35.7083333333333,1
172.625,-40.7916666666667,1
176.541666666667,-39.2916666666667,1
174.291666666667,-35.375,1
168.541666666667,-46.375,1
175.041666666667,-37.875,1
175.125,-39.125,1
174.291666666667,-35.2916666666667,1
175.875,-40.125,1
174.875,-38.375,1
175.958333333333,-37.375,1
168.875,-46.0416666666667,1
172.625,-43.375,1
171.125,-43.9583333333333,1
176.625,-40.375,1
174.541666666667,-37.0416666666667,1
176.291666666667,-37.7083333333333,1
174.875,-39.2916666666667,1
174.625,-36.875,1
176.541666666667,-40.2916666666667,1
176.125,-38.625,1
176.541666666667,-40.375,1
176.958333333333,-38.125,1
176.958333333333,-38.625,1
174.958333333333,-38.375,1
172.541666666667,-43.125,1
172.458333333333,-40.625,1
175.458333333333,-38.625,1
175.625,-37.625,1
175.541666666667,-37.4583333333333,1
169.875,-46.2916666666667,1
174.541666666667,-36.9583333333333,1
172.125,-41.2916666666667,1
173.791666666667,-41.0416666666667,1
173.041666666667,-40.875,1
172.458333333333,-41.125,1
167.708333333333,-46.125,1
169.041666666667,-43.7916666666667,1
175.625,-36.875,1
177.208333333333,-38.2916666666667,1
175.625,-36.9583333333333,1
168.791666666667,-44.0416666666667,1
168.875,-44.0416666666667,1
168.625,-44.125,1
175.375,-39.875,1
174.541666666667,-39.375,1
174.625,-36.5416666666667,1
170.875,-42.7916666666667,1
175.625,-37.7916666666667,1
174.875,-38.625,1
173.708333333333,-35.0416666666667,1
174.208333333333,-35.2083333333333,1
107.875,-7.29166666666666,1
173.291666666667,-42.7916666666667,1
173.208333333333,-41.375,1
176.208333333333,-37.7916666666667,1
175.208333333333,-37.4583333333333,1
172.208333333333,-41.125,1
173.791666666667,-40.7916666666667,1
177.958333333333,-38.5416666666667,1
175.375,-37.625,1
175.125,-37.9583333333333,1
176.125,-38.2083333333333,1
172.625,-43.2916666666667,1
172.125,-43.2916666666667,1
172.208333333333,-43.2083333333333,1
